timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
2026-06-19T10:47:35.399625,0.274,0.032,-1.096,0.419,1.297,0.343
2026-06-19T10:47:35.507230,0.287,0.019,-1.108,1.167,0.694,0.274
2026-06-19T10:47:35.614866,0.279,0.035,-1.096,1.129,0.496,0.106
2026-06-19T10:47:35.722486,0.291,0.03,-1.091,0.984,0.083,0.412
2026-06-19T10:47:35.830125,0.288,0.027,-1.101,0.908,0.572,0.16
2026-06-19T10:47:35.937689,0.284,0.031,-1.099,1.305,0.633,0.099
2026-06-19T10:47:36.045362,0.292,0.033,-1.097,0.916,0.358,0.305
2026-06-19T10:47:36.153001,0.289,0.033,-1.104,0.77,0.229,0.351
2026-06-19T10:47:36.260724,0.272,0.016,-1.114,0.587,0.465,0.198
2026-06-19T10:47:36.368349,0.286,0.03,-1.098,1.167,0.87,0.351
2026-06-19T10:47:36.475916,0.288,0.029,-1.095,1.267,0.824,0.526
2026-06-19T10:47:36.583517,0.292,0.025,-1.097,0.809,0.343,0.129
2026-06-19T10:47:36.691163,0.292,0.016,-1.081,0.816,0.251,0.076
2026-06-19T10:47:36.798793,0.292,0.03,-1.107,0.977,0.244,0.335
2026-06-19T10:47:36.906375,0.292,0.03,-1.092,0.824,0.412,0.282
2026-06-19T10:47:37.014028,0.293,0.033,-1.092,0.427,0.312,0.267
2026-06-19T10:47:37.121769,0.292,0.033,-1.09,0.709,0.549,0.167
2026-06-19T10:47:37.229349,0.3,0.01,-1.101,0.755,0.175,0.16
2026-06-19T10:47:37.336951,0.279,0.027,-1.1,0.931,0.282,0.244
2026-06-19T10:47:37.444584,0.291,0.035,-1.089,0.755,0.129,0.389
2026-06-19T10:47:37.552098,0.285,0.035,-1.078,1.305,0.473,0.137
2026-06-19T10:47:37.659732,0.293,0.038,-1.085,0.442,0.19,0.206
2026-06-19T10:47:37.767356,0.291,0.027,-1.102,0.763,1.9,0.335
2026-06-19T10:47:37.874909,0.306,0.031,-1.137,1.083,0.679,0.229
2026-06-19T10:47:37.982524,0.288,0.041,-1.085,0.923,0.786,0.244
2026-06-19T10:47:38.089972,0.291,0.029,-1.097,0.641,0.526,0.282
2026-06-19T10:47:38.197565,0.294,0.028,-1.092,0.687,0.58,0.053
2026-06-19T10:47:38.305256,0.295,0.029,-1.099,0.977,0.541,0.206
2026-06-19T10:47:38.412877,0.291,0.034,-1.099,1.0,0.442,0.236
2026-06-19T10:47:38.520484,0.291,0.032,-1.096,0.854,0.274,0.534
2026-06-19T10:47:38.628021,0.294,0.033,-1.098,0.992,0.458,0.213
2026-06-19T10:47:38.735579,0.285,0.046,-1.096,0.702,0.618,0.343
2026-06-19T10:47:38.843181,0.306,0.037,-1.063,0.358,0.389,-1.862
2026-06-19T10:47:38.950803,0.304,0.024,-1.099,1.305,0.832,0.328
2026-06-19T10:47:39.058408,0.281,0.037,-1.093,1.022,0.351,0.488
2026-06-19T10:47:39.166183,0.281,0.021,-1.092,0.374,0.58,-1.938
2026-06-19T10:47:39.273778,0.3,0.006,-1.117,1.839,0.641,-1.839
2026-06-19T10:47:39.381439,0.294,0.03,-1.139,0.801,0.58,0.625
2026-06-19T10:47:39.488993,0.272,0.055,-1.111,0.725,0.206,0.076
2026-06-19T10:47:39.596627,0.3,0.018,-1.102,0.022,0.549,0.137
2026-06-19T10:47:39.704178,0.291,0.029,-1.099,1.48,0.992,0.572
2026-06-19T10:47:39.811855,0.285,0.036,-1.102,0.954,0.381,0.442
2026-06-19T10:47:39.919450,0.292,0.016,-1.108,0.625,0.351,0.557
2026-06-19T10:47:40.026725,0.292,0.033,-1.097,0.877,0.305,0.259
2026-06-19T10:47:40.134415,0.29,0.034,-1.102,0.854,0.038,0.198
2026-06-19T10:47:40.242072,0.291,0.027,-1.108,0.77,0.312,0.221
2026-06-19T10:47:40.349659,0.286,0.032,-1.079,1.183,0.458,0.328
2026-06-19T10:47:40.457326,0.286,0.033,-1.094,1.045,0.549,0.534
2026-06-19T10:47:40.564965,0.287,0.029,-1.094,0.992,0.312,0.435
2026-06-19T10:47:40.672585,0.291,0.016,-1.094,0.618,0.587,0.832
2026-06-19T10:47:40.780219,0.284,0.034,-1.102,0.778,0.335,0.526
2026-06-19T10:47:40.887814,0.294,0.034,-1.098,0.488,0.038,0.099
2026-06-19T10:47:40.995504,0.289,0.032,-1.096,0.946,0.412,0.32
2026-06-19T10:47:41.102913,0.285,0.035,-1.103,0.786,0.343,0.328
2026-06-19T10:47:41.210560,0.285,0.035,-1.093,0.916,0.61,0.45
2026-06-19T10:47:41.318169,0.289,0.031,-1.104,0.969,0.465,0.48
2026-06-19T10:47:41.425786,0.288,0.034,-1.094,0.709,0.19,0.251
2026-06-19T10:47:41.533425,0.294,0.031,-1.09,0.954,0.335,0.32
2026-06-19T10:47:41.641048,0.289,0.034,-1.094,0.969,0.702,0.267
2026-06-19T10:47:41.748655,0.289,0.033,-1.093,0.87,0.045,0.038
2026-06-19T10:47:41.856272,0.289,0.033,-1.099,0.992,0.259,0.312
2026-06-19T10:47:41.963911,0.29,0.032,-1.1,0.755,0.603,0.122
2026-06-19T10:47:42.071572,0.29,0.032,-1.09,0.862,0.358,0.541
2026-06-19T10:47:42.179236,0.289,0.034,-1.098,0.839,0.229,0.328
2026-06-19T10:47:42.286831,0.285,0.034,-1.103,0.809,0.16,0.374
2026-06-19T10:47:42.394358,0.286,0.027,-1.078,1.183,0.412,0.061
2026-06-19T10:47:42.502007,0.289,0.033,-1.097,0.938,0.503,0.244
2026-06-19T10:47:42.609604,0.287,0.032,-1.089,0.885,0.229,0.389
2026-06-19T10:47:42.717149,0.289,0.015,-1.098,0.809,0.419,0.068
2026-06-19T10:47:42.824707,0.291,0.046,-1.094,0.755,0.312,-1.946
2026-06-19T10:47:42.932341,0.287,0.032,-1.096,0.786,0.694,0.114
2026-06-19T10:47:43.039972,0.289,0.035,-1.093,0.778,0.053,1.931
2026-06-19T10:47:43.147556,0.29,0.032,-1.09,0.824,0.587,0.091
2026-06-19T10:47:43.255218,0.284,0.039,-1.092,0.946,0.534,0.122
2026-06-19T10:47:43.362781,0.283,0.037,-1.094,0.961,0.404,0.305
2026-06-19T10:47:43.470336,0.294,0.03,-1.096,0.74,0.244,0.183
2026-06-19T10:47:43.577942,0.288,0.034,-1.097,1.374,0.625,0.587
2026-06-19T10:47:43.685595,0.281,0.028,-1.086,0.885,0.694,0.488
2026-06-19T10:47:43.793252,0.286,0.033,-1.091,1.022,0.007,0.48
2026-06-19T10:47:43.900893,0.287,0.038,-1.096,1.16,0.679,0.267
2026-06-19T10:47:44.009311,0.285,0.042,-1.086,0.9,0.412,0.137
2026-06-19T10:47:44.116643,0.301,0.019,-1.116,1.557,0.396,0.48
2026-06-19T10:47:44.224328,0.295,0.038,-1.085,0.961,0.458,0.496
2026-06-19T10:47:44.331967,0.308,0.022,-1.094,0.145,0.595,0.282
2026-06-19T10:47:44.439517,0.294,0.018,-1.092,0.969,0.679,0.503
2026-06-19T10:47:44.547279,0.287,0.04,-1.108,0.938,0.435,0.297
2026-06-19T10:47:44.654845,0.294,0.025,-1.105,0.748,0.068,0.183
2026-06-19T10:47:44.762465,0.299,0.034,-1.081,0.679,0.389,0.419
2026-06-19T10:47:44.870059,0.307,0.029,-1.087,0.648,0.435,0.175
2026-06-19T10:47:44.977644,0.282,0.036,-1.105,0.923,0.404,0.129
2026-06-19T10:47:45.084928,0.283,0.034,-1.094,0.992,0.282,0.038
2026-06-19T10:47:45.192583,0.291,0.031,-1.092,0.595,0.458,0.175
2026-06-19T10:47:45.300266,0.301,0.009,-1.1,0.755,-1.847,0.083
2026-06-19T10:47:45.407926,0.285,0.026,-1.105,1.45,0.839,0.847
2026-06-19T10:47:45.515519,0.286,0.03,-1.098,0.458,0.404,0.396
2026-06-19T10:47:45.623113,0.299,0.032,-1.069,1.442,0.282,0.282
2026-06-19T10:47:45.730755,0.287,0.038,-1.096,0.931,0.236,0.206
2026-06-19T10:47:45.838333,0.284,0.032,-1.098,1.137,0.45,0.458
2026-06-19T10:47:45.945958,0.288,0.033,-1.098,0.931,0.725,0.465
2026-06-19T10:47:46.053667,0.293,0.026,-1.095,0.709,0.244,0.343
2026-06-19T10:47:46.161273,0.287,0.045,-1.088,0.923,0.725,0.236
2026-06-19T10:47:46.268985,0.3,0.026,-1.089,0.992,0.251,0.335
2026-06-19T10:47:46.376613,0.287,0.031,-1.09,1.122,0.32,0.541
2026-06-19T10:47:46.484161,0.298,0.023,-1.087,0.496,0.152,0.259
2026-06-19T10:47:46.591841,0.29,0.046,-1.088,1.19,0.755,0.32
2026-06-19T10:47:46.699394,0.284,0.037,-1.095,0.847,0.633,0.267
2026-06-19T10:47:46.806987,0.291,0.036,-1.097,0.488,0.32,0.045
2026-06-19T10:47:46.914715,0.302,0.026,-1.086,1.229,1.885,0.396
2026-06-19T10:47:47.022374,0.289,0.032,-1.094,1.083,0.412,0.473
2026-06-19T10:47:47.130067,0.272,0.042,-1.078,1.45,0.183,0.496
2026-06-19T10:47:47.237721,0.289,0.034,-1.108,0.58,1.923,0.053
2026-06-19T10:47:47.345394,0.296,0.046,-1.098,0.832,0.832,0.022
2026-06-19T10:47:47.452992,0.292,0.025,-1.101,0.786,0.236,0.206
2026-06-19T10:47:47.560623,0.294,0.031,-1.108,0.854,0.381,0.374
2026-06-19T10:47:47.668174,0.277,0.023,-1.109,1.167,1.419,0.137
2026-06-19T10:47:47.775842,0.289,0.028,-1.1,0.832,0.282,0.122
2026-06-19T10:47:47.883437,0.312,0.023,-1.103,0.839,0.374,0.015
2026-06-19T10:47:47.991032,0.317,0.02,-1.113,1.16,-1.816,0.519
2026-06-19T10:47:48.098656,0.289,0.026,-1.096,1.045,0.648,0.167
2026-06-19T10:47:48.206230,0.296,0.033,-1.097,0.618,1.923,0.152
2026-06-19T10:47:48.313803,0.283,0.033,-1.102,0.725,0.786,0.48
2026-06-19T10:47:48.421425,0.293,0.031,-1.101,0.732,0.343,0.053
2026-06-19T10:47:48.529019,0.292,0.032,-1.089,0.77,0.183,0.183
2026-06-19T10:47:48.636653,0.296,0.025,-1.089,0.984,0.618,0.48
2026-06-19T10:47:48.744411,0.291,0.029,-1.092,0.755,0.381,0.374
2026-06-19T10:47:48.851977,0.295,0.028,-1.09,0.648,0.137,0.183
2026-06-19T10:47:48.959664,0.29,0.03,-1.093,0.961,0.419,0.221
2026-06-19T10:47:49.067013,0.291,0.032,-1.092,1.167,0.824,0.412
2026-06-19T10:47:49.174637,0.287,0.029,-1.091,0.824,0.251,0.198
2026-06-19T10:47:49.282254,0.294,0.026,-1.094,0.702,0.297,0.229
2026-06-19T10:47:49.389812,0.282,0.028,-1.111,1.175,0.595,0.244
2026-06-19T10:47:49.497409,0.286,0.035,-1.099,1.122,0.099,0.335
2026-06-19T10:47:49.605008,0.289,0.032,-1.081,0.954,0.58,0.19
2026-06-19T10:47:49.712657,0.289,0.03,-1.1,0.984,0.801,0.328
2026-06-19T10:47:49.820332,0.29,0.032,-1.101,0.74,0.473,0.412
2026-06-19T10:47:49.927893,0.294,0.025,-1.096,0.885,0.381,0.015
2026-06-19T10:47:50.035526,0.294,0.023,-1.079,0.916,0.19,1.938
2026-06-19T10:47:50.143163,0.288,0.03,-1.096,1.061,0.679,0.167
2026-06-19T10:47:50.250856,0.287,0.034,-1.095,0.763,-1.938,0.648
2026-06-19T10:47:50.358421,0.294,0.022,-1.089,0.687,0.167,0.16
2026-06-19T10:47:50.466128,0.287,0.039,-1.125,1.137,0.244,0.259
2026-06-19T10:47:50.573685,0.291,0.038,-1.089,0.549,0.442,0.137
2026-06-19T10:47:50.681304,0.287,0.037,-1.105,0.748,0.312,0.274
2026-06-19T10:47:50.788942,0.29,0.032,-1.09,0.984,0.198,0.061
2026-06-19T10:47:50.896538,0.293,0.032,-1.095,1.053,0.328,0.274
2026-06-19T10:47:51.005426,0.291,0.035,-1.099,0.732,0.175,0.282
2026-06-19T10:47:51.112856,0.287,0.032,-1.094,0.709,0.167,0.557
2026-06-19T10:47:51.220453,0.288,0.031,-1.101,1.038,0.656,0.183
2026-06-19T10:47:51.328059,0.29,0.028,-1.099,0.908,0.175,0.244
2026-06-19T10:47:51.435629,0.291,0.032,-1.092,0.824,0.312,0.145
2026-06-19T10:47:51.543242,0.29,0.045,-1.1,0.671,0.519,0.572
2026-06-19T10:47:51.650820,0.288,0.032,-1.095,0.854,0.465,0.61
2026-06-19T10:47:51.758387,0.296,0.026,-1.079,1.0,0.358,0.152
2026-06-19T10:47:51.865987,0.268,0.03,-1.071,1.923,0.305,0.221
2026-06-19T10:47:51.973651,0.294,0.026,-1.097,0.58,0.297,-1.916
2026-06-19T10:47:52.080984,0.265,0.041,-1.086,1.007,1.816,0.282
2026-06-19T10:47:52.188630,0.29,0.028,-1.08,0.946,0.916,0.206
2026-06-19T10:47:52.296337,0.291,0.023,-1.086,0.503,-1.931,0.106
2026-06-19T10:47:52.403917,0.282,0.027,-1.088,1.083,0.763,0.29
2026-06-19T10:47:52.511512,0.289,0.026,-1.075,1.03,0.48,0.564
2026-06-19T10:47:52.619128,0.29,0.034,-1.098,0.656,0.549,0.458
2026-06-19T10:47:52.726818,0.288,0.018,-1.089,0.091,0.068,0.305
2026-06-19T10:47:52.834404,0.29,0.029,-1.101,0.824,0.541,0.106
2026-06-19T10:47:52.942051,0.295,0.029,-1.09,0.9,0.587,0.259
2026-06-19T10:47:53.049769,0.327,0.005,-1.189,0.755,0.129,0.32
2026-06-19T10:47:53.157396,0.286,0.035,-1.096,0.763,0.74,-1.801
2026-06-19T10:47:53.265017,0.306,0.021,-1.07,0.312,0.435,0.198
2026-06-19T10:47:53.372634,0.292,0.046,-1.094,1.083,0.549,0.572
2026-06-19T10:47:53.480259,0.281,0.042,-1.105,0.419,0.206,0.183
2026-06-19T10:47:53.587870,0.311,0.025,-1.095,0.297,0.015,0.396
2026-06-19T10:47:53.695430,0.291,0.023,-1.095,0.832,0.541,0.435
2026-06-19T10:47:53.803203,0.282,0.038,-1.096,0.664,0.534,0.145
2026-06-19T10:47:53.910799,0.288,0.029,-1.094,0.496,0.183,0.221
2026-06-19T10:47:54.018138,0.292,0.032,-1.089,0.862,0.16,0.374
2026-06-19T10:47:54.125691,0.289,0.033,-1.094,0.725,0.19,0.282
2026-06-19T10:47:54.233567,0.289,0.037,-1.09,0.77,0.244,0.343
2026-06-19T10:47:54.341156,0.291,0.046,-1.093,0.961,0.106,0.473
2026-06-19T10:47:54.448721,0.289,0.026,-1.1,0.885,0.282,0.29
2026-06-19T10:47:54.556415,0.289,0.033,-1.101,0.809,0.404,0.358
2026-06-19T10:47:54.663972,0.287,0.036,-1.094,0.748,-1.908,0.137
2026-06-19T10:47:54.771567,0.281,0.033,-1.096,1.045,0.648,0.175
2026-06-19T10:47:54.879264,0.287,0.031,-1.102,0.938,0.541,0.335
2026-06-19T10:47:54.986796,0.286,0.031,-1.096,0.893,0.465,0.175
2026-06-19T10:47:55.094429,0.287,0.031,-1.093,0.74,0.473,0.19
2026-06-19T10:47:55.202033,0.282,0.036,-1.093,1.015,0.503,0.358
2026-06-19T10:47:55.309716,0.289,0.021,-1.108,0.916,0.274,0.351
2026-06-19T10:47:55.417328,0.29,0.036,-1.098,1.29,0.709,0.343
2026-06-19T10:47:55.525137,0.286,0.028,-1.094,0.419,0.045,0.19
2026-06-19T10:47:55.632709,0.293,0.03,-1.098,0.816,0.641,0.351
2026-06-19T10:47:55.740333,0.288,0.029,-1.096,1.0,0.801,0.29
2026-06-19T10:47:55.847910,0.291,0.032,-1.093,0.786,0.297,0.122
2026-06-19T10:47:55.955488,0.294,0.015,-1.079,1.03,0.511,0.236
2026-06-19T10:47:56.062976,0.285,0.031,-1.103,0.9,0.549,0.312
2026-06-19T10:47:56.170606,0.29,0.033,-1.097,0.702,0.183,0.236
2026-06-19T10:47:56.278177,0.292,0.028,-1.094,0.77,0.519,0.335
2026-06-19T10:47:56.385800,0.285,0.033,-1.095,0.725,0.16,0.206
2026-06-19T10:47:56.493435,0.293,0.03,-1.107,0.717,0.396,0.419
2026-06-19T10:47:56.601022,0.289,0.029,-1.094,0.809,0.725,0.427
2026-06-19T10:47:56.708683,0.288,0.03,-1.093,0.809,0.419,1.946
2026-06-19T10:47:56.816333,0.284,0.032,-1.087,0.748,0.312,0.076
2026-06-19T10:47:56.923890,0.288,0.034,-1.097,0.748,0.534,0.572
2026-06-19T10:47:57.031513,0.291,0.027,-1.099,0.74,0.534,0.167
2026-06-19T10:47:57.139153,0.291,0.031,-1.1,0.74,0.396,0.312
2026-06-19T10:47:57.246813,0.288,0.029,-1.097,0.946,0.251,0.458
2026-06-19T10:47:57.354397,0.287,0.028,-1.092,1.015,0.465,0.389
2026-06-19T10:47:57.462065,0.287,0.016,-1.092,0.938,0.213,0.236
2026-06-19T10:47:57.569762,0.29,0.031,-1.099,0.931,0.206,0.335
2026-06-19T10:47:57.677421,0.285,0.031,-1.094,1.015,0.519,0.206
2026-06-19T10:47:57.784991,0.285,0.033,-1.096,1.083,0.679,-1.809
2026-06-19T10:47:57.892580,0.289,0.031,-1.093,0.87,0.312,0.229
2026-06-19T10:47:58.000466,0.29,0.033,-1.093,0.938,0.206,0.076
2026-06-19T10:47:58.107838,0.293,0.033,-1.079,1.099,0.687,0.465
2026-06-19T10:47:58.215417,0.282,0.037,-1.102,0.923,0.32,0.29
2026-06-19T10:47:58.323153,0.291,0.029,-1.101,0.847,0.221,0.19
2026-06-19T10:47:58.430808,0.289,0.016,-1.093,0.954,0.587,0.473
2026-06-19T10:47:58.538432,0.288,0.031,-1.095,0.809,0.427,0.16
2026-06-19T10:47:58.646051,0.285,0.035,-1.103,0.87,0.236,0.099
2026-06-19T10:47:58.753645,0.29,0.032,-1.105,0.839,0.343,0.419
2026-06-19T10:47:58.861282,0.286,0.03,-1.093,0.671,0.801,0.374
2026-06-19T10:47:58.968902,0.285,0.031,-1.098,1.007,0.419,0.297
2026-06-19T10:47:59.076298,0.29,0.034,-1.109,0.778,0.305,0.274
2026-06-19T10:47:59.183912,0.292,0.031,-1.093,0.763,0.58,0.114
2026-06-19T10:47:59.291560,0.287,0.034,-1.098,0.786,0.274,0.221
2026-06-19T10:47:59.399164,0.288,0.03,-1.099,0.801,0.557,-1.877
2026-06-19T10:47:59.506825,0.291,0.034,-1.106,0.916,0.419,0.152
2026-06-19T10:47:59.614498,0.293,0.017,-1.106,0.847,0.374,0.083
2026-06-19T10:47:59.722113,0.287,0.027,-1.079,1.083,0.503,0.053
2026-06-19T10:47:59.829683,0.287,0.032,-1.098,0.679,0.137,0.114
2026-06-19T10:47:59.937322,0.288,0.034,-1.093,1.0,0.274,0.618
2026-06-19T10:48:00.044970,0.293,0.034,-1.094,1.015,0.206,0.328
2026-06-19T10:48:00.152559,0.29,0.031,-1.096,0.87,0.381,0.282
2026-06-19T10:48:00.260231,0.288,0.046,-1.098,0.748,0.267,0.183
2026-06-19T10:48:00.367868,0.288,0.032,-1.083,0.816,0.206,0.358
2026-06-19T10:48:00.475418,0.289,0.032,-1.094,0.763,0.595,0.061
2026-06-19T10:48:00.583073,0.286,0.034,-1.093,0.9,0.503,0.137
2026-06-19T10:48:00.690841,0.287,0.034,-1.097,1.099,0.396,0.297
2026-06-19T10:48:00.798387,0.29,0.016,-1.091,0.694,0.396,0.358
2026-06-19T10:48:00.905988,0.289,0.035,-1.108,0.854,0.419,0.305
2026-06-19T10:48:01.013618,0.286,0.034,-1.093,0.847,0.328,0.45
2026-06-19T10:48:01.121267,0.287,0.033,-1.1,0.9,0.473,0.206
2026-06-19T10:48:01.228906,0.29,0.035,-1.1,0.732,-1.923,0.244
2026-06-19T10:48:01.336618,0.289,0.029,-1.091,0.946,0.427,0.236
2026-06-19T10:48:01.444165,0.287,0.035,-1.096,0.854,0.282,0.328
2026-06-19T10:48:01.551751,0.29,0.035,-1.093,0.816,0.48,0.427
2026-06-19T10:48:01.659335,0.29,0.037,-1.094,0.77,0.167,0.297
2026-06-19T10:48:01.767076,0.285,0.033,-1.096,0.763,0.297,0.412
2026-06-19T10:48:01.874715,0.287,0.035,-1.097,1.152,0.702,0.29
2026-06-19T10:48:01.982316,0.289,0.043,-1.078,0.732,0.465,0.343
2026-06-19T10:48:02.089620,0.288,0.035,-1.094,0.709,0.221,0.183
2026-06-19T10:48:02.197165,0.29,0.031,-1.099,1.076,0.343,0.32
2026-06-19T10:48:02.304812,0.286,0.032,-1.094,0.984,0.343,0.16
2026-06-19T10:48:02.412415,0.288,0.029,-1.096,0.801,0.389,0.091
2026-06-19T10:48:02.520018,0.29,0.028,-1.095,0.763,0.564,0.572
2026-06-19T10:48:02.627561,0.287,0.03,-1.094,0.572,0.534,-1.938
2026-06-19T10:48:02.735218,0.286,0.033,-1.091,0.824,0.259,0.351
2026-06-19T10:48:02.842785,0.287,0.032,-1.1,0.954,0.427,0.389
2026-06-19T10:48:02.950329,0.287,0.033,-1.08,1.0,0.458,0.396
2026-06-19T10:48:03.058001,0.286,0.029,-1.09,0.916,0.488,0.396
2026-06-19T10:48:03.165605,0.29,0.03,-1.091,0.786,0.389,0.236
2026-06-19T10:48:03.273180,0.287,0.035,-1.096,0.641,0.725,0.374
2026-06-19T10:48:03.380721,0.294,0.029,-1.079,0.763,0.053,0.511
2026-06-19T10:48:03.488378,0.283,0.026,-1.091,0.809,0.351,0.412
2026-06-19T10:48:03.595942,0.288,0.034,-1.089,1.091,0.541,0.183
2026-06-19T10:48:03.703502,0.29,0.036,-1.096,0.74,0.099,0.282
2026-06-19T10:48:03.811133,0.287,0.032,-1.078,0.809,0.267,0.183
2026-06-19T10:48:03.918741,0.283,0.033,-1.099,0.969,0.335,0.366
2026-06-19T10:48:04.026070,0.286,0.018,-1.095,0.931,0.366,0.236
2026-06-19T10:48:04.133610,0.286,0.025,-1.109,0.916,0.488,0.236
2026-06-19T10:48:04.241388,0.288,0.033,-1.093,0.763,0.244,0.282
2026-06-19T10:48:04.348988,0.29,0.032,-1.102,0.862,0.389,0.519
2026-06-19T10:48:04.456568,0.291,0.033,-1.091,0.755,0.267,0.175
2026-06-19T10:48:04.564153,0.287,0.031,-1.096,0.854,0.412,0.297
2026-06-19T10:48:04.671763,0.286,0.031,-1.097,0.931,0.442,0.068
2026-06-19T10:48:04.779337,0.286,0.034,-1.081,1.007,0.389,0.282
2026-06-19T10:48:04.886858,0.288,0.03,-1.091,0.854,0.496,0.137
2026-06-19T10:48:04.994393,0.294,0.028,-1.096,0.694,0.702,-1.9
2026-06-19T10:48:05.101767,0.29,0.036,-1.096,1.053,0.679,0.374
2026-06-19T10:48:05.209347,0.286,0.037,-1.106,0.854,0.145,0.267
2026-06-19T10:48:05.317027,0.291,0.031,-1.092,0.977,0.48,0.381
2026-06-19T10:48:05.424606,0.287,0.03,-1.098,0.977,0.702,0.198
2026-06-19T10:48:05.532142,0.29,0.045,-1.1,0.671,0.519,0.343
2026-06-19T10:48:05.639729,0.289,0.031,-1.094,0.816,0.206,0.496
2026-06-19T10:48:05.747356,0.288,0.031,-1.101,1.068,0.351,0.183
2026-06-19T10:48:05.855032,0.286,0.035,-1.1,0.87,0.503,0.312
2026-06-19T10:48:05.962635,0.287,0.033,-1.098,0.862,0.305,0.358
2026-06-19T10:48:06.070218,0.285,0.032,-1.085,1.083,0.435,0.312
2026-06-19T10:48:06.177777,0.292,0.032,-1.089,0.885,0.259,0.419
2026-06-19T10:48:06.285478,0.292,0.032,-1.1,0.839,0.312,0.381
2026-06-19T10:48:06.393029,0.29,0.03,-1.09,0.541,0.16,0.366
2026-06-19T10:48:06.500710,0.286,0.046,-1.109,0.847,0.648,0.381
2026-06-19T10:48:06.608335,0.291,0.033,-1.093,0.969,0.366,0.259
2026-06-19T10:48:06.715947,0.285,0.034,-1.098,0.809,0.015,0.0
2026-06-19T10:48:06.823580,0.291,0.03,-1.091,0.832,0.351,0.038
2026-06-19T10:48:06.931252,0.293,0.033,-1.092,0.839,0.32,0.061
2026-06-19T10:48:07.038850,0.282,0.034,-1.094,0.946,0.595,0.145
2026-06-19T10:48:07.146381,0.287,0.017,-1.107,0.9,0.122,0.351
2026-06-19T10:48:07.254032,0.289,0.028,-1.079,0.893,0.534,0.16
2026-06-19T10:48:07.361659,0.287,0.03,-1.093,0.984,0.351,0.129
2026-06-19T10:48:07.469339,0.288,0.031,-1.1,0.748,0.335,0.305
2026-06-19T10:48:07.576941,0.29,0.036,-1.098,0.847,0.351,0.618
2026-06-19T10:48:07.684517,0.289,0.018,-1.095,1.0,0.61,0.458
2026-06-19T10:48:07.792065,0.286,0.032,-1.099,0.977,0.221,0.305
2026-06-19T10:48:07.899620,0.29,0.032,-1.094,0.816,0.175,0.229
2026-06-19T10:48:08.008201,0.293,0.038,-1.089,1.335,0.358,0.45
2026-06-19T10:48:08.115641,0.293,0.015,-1.081,1.076,0.77,0.404
2026-06-19T10:48:08.223260,0.29,0.033,-1.091,1.473,1.244,0.801
2026-06-19T10:48:08.330857,0.283,0.022,-1.104,1.03,0.572,0.167
2026-06-19T10:48:08.438391,0.287,0.028,-1.08,1.32,0.916,0.297
2026-06-19T10:48:08.545992,0.294,0.019,-1.105,0.526,0.152,0.167
2026-06-19T10:48:08.653578,0.301,0.031,-1.067,0.977,0.58,0.496
2026-06-19T10:48:08.761293,0.297,0.025,-1.099,0.938,0.328,0.511
2026-06-19T10:48:08.868973,0.287,0.035,-1.111,0.366,0.29,0.244
2026-06-19T10:48:08.976601,0.302,0.032,-1.08,1.068,0.274,0.244
2026-06-19T10:48:09.083848,0.296,0.028,-1.089,1.282,0.274,0.312
2026-06-19T10:48:09.191411,0.289,0.031,-1.089,1.114,0.297,0.458
2026-06-19T10:48:09.299029,0.293,0.024,-1.092,0.9,1.824,0.129
2026-06-19T10:48:09.406654,0.311,0.027,-1.109,0.694,0.435,0.114
2026-06-19T10:48:09.514222,0.287,0.034,-1.098,0.656,0.351,0.282
2026-06-19T10:48:09.621748,0.302,0.01,-1.089,0.335,0.358,0.099
2026-06-19T10:48:09.729334,0.283,0.031,-1.086,1.114,1.335,0.404
2026-06-19T10:48:09.837034,0.283,0.037,-1.104,0.961,0.251,0.404
2026-06-19T10:48:09.944660,0.277,0.042,-1.09,0.725,1.801,1.9
2026-06-19T10:48:10.052322,0.299,0.028,-1.098,0.603,0.419,0.236
2026-06-19T10:48:10.159971,0.274,0.042,-1.12,1.244,0.732,0.351
2026-06-19T10:48:10.267539,0.291,0.033,-1.062,0.58,0.885,0.656
2026-06-19T10:48:10.375137,0.298,0.031,-1.098,1.099,0.29,0.396
2026-06-19T10:48:10.482726,0.288,0.028,-1.097,0.603,0.595,0.297
2026-06-19T10:48:10.590298,0.302,0.02,-1.087,0.274,1.946,0.19
2026-06-19T10:48:10.697865,0.299,0.029,-1.089,0.977,0.351,0.419
2026-06-19T10:48:10.805545,0.284,0.041,-1.091,1.19,0.748,0.091
2026-06-19T10:48:10.913783,0.297,0.024,-1.083,0.572,0.465,0.213
2026-06-19T10:48:11.021132,0.304,0.016,-1.101,0.832,1.114,0.442
2026-06-19T10:48:11.128741,0.296,0.032,-1.096,0.389,0.946,0.274
2026-06-19T10:48:11.236362,0.299,0.021,-1.094,1.015,0.465,0.106
2026-06-19T10:48:11.343989,0.288,0.034,-1.1,1.435,1.259,0.374
2026-06-19T10:48:11.451521,0.287,0.037,-1.1,0.671,0.083,0.145
2026-06-19T10:48:11.559130,0.291,0.022,-1.086,0.801,0.229,0.236
2026-06-19T10:48:11.666757,0.294,0.031,-1.109,0.732,0.442,0.389
2026-06-19T10:48:11.774313,0.289,0.033,-1.079,0.862,0.374,0.488
2026-06-19T10:48:11.881955,0.289,0.03,-1.098,0.832,0.358,0.282
